,ID Year,Year,ID Race,Race,Household Income by Race,Household Income by Race Moe,Geography,ID Geography
1389,2015,2015,0,Total,29337,6992.000000000001,"Census Tract 288, Philadelphia County, PA",14000US42101028800
1390,2015,2015,0,Total,28107,5084.0,"Census Tract 289.01, Philadelphia County, PA",14000US42101028901
1391,2015,2015,0,Total,28663,5170.0,"Census Tract 289.02, Philadelphia County, PA",14000US42101028902
1392,2015,2015,0,Total,36500,4400.0,"Census Tract 290, Philadelphia County, PA",14000US42101029000
1393,2015,2015,0,Total,24593,4173.0,"Census Tract 291, Philadelphia County, PA",14000US42101029100
1394,2015,2015,0,Total,45162,4670.0,"Census Tract 292, Philadelphia County, PA",14000US42101029200
1395,2015,2015,0,Total,25852,5867.0,"Census Tract 293, Philadelphia County, PA",14000US42101029300
1396,2015,2015,0,Total,18268,2571.0,"Census Tract 294, Philadelphia County, PA",14000US42101029400
1397,2015,2015,0,Total,29341,4410.0,"Census Tract 298, Philadelphia County, PA",14000US42101029800
1398,2015,2015,0,Total,18261,3248.0,"Census Tract 299, Philadelphia County, PA",14000US42101029900
1399,2015,2015,0,Total,29030,4115.0,"Census Tract 300, Philadelphia County, PA",14000US42101030000
1400,2015,2015,0,Total,34157,8690.0,"Census Tract 301, Philadelphia County, PA",14000US42101030100
1401,2015,2015,0,Total,32282,8076.0,"Census Tract 302, Philadelphia County, PA",14000US42101030200
1402,2015,2015,0,Total,32219,7667.999999999999,"Census Tract 305.01, Philadelphia County, PA",14000US42101030501
1403,2015,2015,0,Total,36081,5084.0,"Census Tract 305.02, Philadelphia County, PA",14000US42101030502
1404,2015,2015,0,Total,43226,7931.999999999999,"Census Tract 306, Philadelphia County, PA",14000US42101030600
1405,2015,2015,0,Total,42637,14450.0,"Census Tract 307, Philadelphia County, PA",14000US42101030700
1406,2015,2015,0,Total,47404,9773.0,"Census Tract 308, Philadelphia County, PA",14000US42101030800
1407,2015,2015,0,Total,36719,5612.0,"Census Tract 309, Philadelphia County, PA",14000US42101030900
1408,2015,2015,0,Total,49440,10062.0,"Census Tract 310, Philadelphia County, PA",14000US42101031000
1409,2015,2015,0,Total,34295,6896.0,"Census Tract 311.01, Philadelphia County, PA",14000US42101031101
1410,2015,2015,0,Total,39234,3541.0000000000005,"Census Tract 311.02, Philadelphia County, PA",14000US42101031102
1411,2015,2015,0,Total,37188,9555.0,"Census Tract 312, Philadelphia County, PA",14000US42101031200
1412,2015,2015,0,Total,32096,8604.0,"Census Tract 313, Philadelphia County, PA",14000US42101031300
1413,2015,2015,0,Total,36786,4619.0,"Census Tract 314.01, Philadelphia County, PA",14000US42101031401
1414,2015,2015,0,Total,33908,3797.9999999999995,"Census Tract 314.02, Philadelphia County, PA",14000US42101031402
1415,2015,2015,0,Total,44307,8627.0,"Census Tract 315.01, Philadelphia County, PA",14000US42101031501
1416,2015,2015,0,Total,41739,4707.0,"Census Tract 315.02, Philadelphia County, PA",14000US42101031502
1417,2015,2015,0,Total,37244,16105.0,"Census Tract 316, Philadelphia County, PA",14000US42101031600
1418,2015,2015,0,Total,45766,3496.0000000000005,"Census Tract 317, Philadelphia County, PA",14000US42101031700
1419,2015,2015,0,Total,37361,7645.000000000001,"Census Tract 318, Philadelphia County, PA",14000US42101031800
1420,2015,2015,0,Total,35865,6730.0,"Census Tract 319, Philadelphia County, PA",14000US42101031900
1421,2015,2015,0,Total,42336,3705.0,"Census Tract 320, Philadelphia County, PA",14000US42101032000
1422,2015,2015,0,Total,33214,4339.0,"Census Tract 321, Philadelphia County, PA",14000US42101032100
1423,2015,2015,0,Total,38942,7034.0,"Census Tract 323, Philadelphia County, PA",14000US42101032300
1424,2015,2015,0,Total,35760,5939.0,"Census Tract 325, Philadelphia County, PA",14000US42101032500
1425,2015,2015,0,Total,41615,11937.0,"Census Tract 326, Philadelphia County, PA",14000US42101032600
1426,2015,2015,0,Total,36250,14515.0,"Census Tract 329, Philadelphia County, PA",14000US42101032900
1427,2015,2015,0,Total,37515,5558.0,"Census Tract 330, Philadelphia County, PA",14000US42101033000
1428,2015,2015,0,Total,61774,9038.0,"Census Tract 331.01, Philadelphia County, PA",14000US42101033101
1429,2015,2015,0,Total,42474,12764.0,"Census Tract 331.02, Philadelphia County, PA",14000US42101033102
1430,2015,2015,0,Total,60313,15106.000000000002,"Census Tract 332, Philadelphia County, PA",14000US42101033200
1431,2015,2015,0,Total,36721,5936.0,"Census Tract 333, Philadelphia County, PA",14000US42101033300
1432,2015,2015,0,Total,44698,8117.0,"Census Tract 334, Philadelphia County, PA",14000US42101033400
1433,2015,2015,0,Total,58162,6148.0,"Census Tract 335, Philadelphia County, PA",14000US42101033500
1434,2015,2015,0,Total,47302,3853.0,"Census Tract 336, Philadelphia County, PA",14000US42101033600
1435,2015,2015,0,Total,29810,4547.0,"Census Tract 337.01, Philadelphia County, PA",14000US42101033701
1436,2015,2015,0,Total,67589,15028.0,"Census Tract 337.02, Philadelphia County, PA",14000US42101033702
1437,2015,2015,0,Total,42184,6170.0,"Census Tract 338, Philadelphia County, PA",14000US42101033800
1438,2015,2015,0,Total,44750,11403.0,"Census Tract 339, Philadelphia County, PA",14000US42101033900
1439,2015,2015,0,Total,60871,9207.0,"Census Tract 340, Philadelphia County, PA",14000US42101034000
1440,2015,2015,0,Total,65077,6192.0,"Census Tract 341, Philadelphia County, PA",14000US42101034100
1441,2015,2015,0,Total,50906,5719.0,"Census Tract 342, Philadelphia County, PA",14000US42101034200
1442,2015,2015,0,Total,85227,13999.999999999998,"Census Tract 344, Philadelphia County, PA",14000US42101034400
1443,2015,2015,0,Total,30452,6987.000000000001,"Census Tract 345.01, Philadelphia County, PA",14000US42101034501
1444,2015,2015,0,Total,40851,1585.0,"Census Tract 345.02, Philadelphia County, PA",14000US42101034502
1445,2015,2015,0,Total,35183,11476.0,"Census Tract 346, Philadelphia County, PA",14000US42101034600
1446,2015,2015,0,Total,53260,5522.0,"Census Tract 347.01, Philadelphia County, PA",14000US42101034701
1447,2015,2015,0,Total,67672,7635.000000000001,"Census Tract 347.02, Philadelphia County, PA",14000US42101034702
1448,2015,2015,0,Total,45025,8888.0,"Census Tract 348.01, Philadelphia County, PA",14000US42101034801
1449,2015,2015,0,Total,39241,13478.0,"Census Tract 348.02, Philadelphia County, PA",14000US42101034802
1450,2015,2015,0,Total,56845,8046.0,"Census Tract 348.03, Philadelphia County, PA",14000US42101034803
1451,2015,2015,0,Total,42107,7927.000000000001,"Census Tract 349, Philadelphia County, PA",14000US42101034900
1452,2015,2015,0,Total,50989,8044.000000000001,"Census Tract 351, Philadelphia County, PA",14000US42101035100
1453,2015,2015,0,Total,65734,9232.0,"Census Tract 352, Philadelphia County, PA",14000US42101035200
1454,2015,2015,0,Total,67282,5846.0,"Census Tract 353.01, Philadelphia County, PA",14000US42101035301
1455,2015,2015,0,Total,52157,7166.0,"Census Tract 353.02, Philadelphia County, PA",14000US42101035302
1456,2015,2015,0,Total,46922,7216.999999999999,"Census Tract 355, Philadelphia County, PA",14000US42101035500
1457,2015,2015,0,Total,50385,10185.0,"Census Tract 356.01, Philadelphia County, PA",14000US42101035601
1458,2015,2015,0,Total,60078,13688.0,"Census Tract 356.02, Philadelphia County, PA",14000US42101035602
1459,2015,2015,0,Total,33054,4126.0,"Census Tract 357.01, Philadelphia County, PA",14000US42101035701
1460,2015,2015,0,Total,35580,4457.0,"Census Tract 357.02, Philadelphia County, PA",14000US42101035702
1461,2015,2015,0,Total,49932,13471.0,"Census Tract 358, Philadelphia County, PA",14000US42101035800
1462,2015,2015,0,Total,51719,7631.0,"Census Tract 359, Philadelphia County, PA",14000US42101035900
1463,2015,2015,0,Total,52636,8175.0,"Census Tract 360, Philadelphia County, PA",14000US42101036000
1464,2015,2015,0,Total,61011,4672.0,"Census Tract 361, Philadelphia County, PA",14000US42101036100
1465,2015,2015,0,Total,64773,6921.0,"Census Tract 362.01, Philadelphia County, PA",14000US42101036201
1466,2015,2015,0,Total,50507,8158.999999999999,"Census Tract 362.02, Philadelphia County, PA",14000US42101036202
1467,2015,2015,0,Total,66557,2991.0,"Census Tract 362.03, Philadelphia County, PA",14000US42101036203
1468,2015,2015,0,Total,59868,8781.0,"Census Tract 363.01, Philadelphia County, PA",14000US42101036301
1469,2015,2015,0,Total,50739,11966.0,"Census Tract 363.02, Philadelphia County, PA",14000US42101036302
1470,2015,2015,0,Total,58949,6177.0,"Census Tract 363.03, Philadelphia County, PA",14000US42101036303
1471,2015,2015,0,Total,64063,35178.0,"Census Tract 364, Philadelphia County, PA",14000US42101036400
1472,2015,2015,0,Total,46183,8210.0,"Census Tract 365.01, Philadelphia County, PA",14000US42101036501
1473,2015,2015,0,Total,77212,8573.0,"Census Tract 365.02, Philadelphia County, PA",14000US42101036502
1474,2015,2015,0,Total,101984,22879.0,"Census Tract 366, Philadelphia County, PA",14000US42101036600
1475,2015,2015,0,Total,93151,6548.0,"Census Tract 367, Philadelphia County, PA",14000US42101036700
1476,2015,2015,0,Total,47083,16973.0,"Census Tract 369, Philadelphia County, PA",14000US42101036900
1477,2015,2015,0,Total,55942,5682.0,"Census Tract 372, Philadelphia County, PA",14000US42101037200
1478,2015,2015,0,Total,71029,7931.0,"Census Tract 373, Philadelphia County, PA",14000US42101037300
1479,2015,2015,0,Total,63421,11067.0,"Census Tract 375, Philadelphia County, PA",14000US42101037500
1480,2015,2015,0,Total,45833,8872.0,"Census Tract 376, Philadelphia County, PA",14000US42101037600
1481,2015,2015,0,Total,31000,10509.0,"Census Tract 377, Philadelphia County, PA",14000US42101037700
1482,2015,2015,0,Total,41719,11203.0,"Census Tract 378, Philadelphia County, PA",14000US42101037800
1483,2015,2015,0,Total,47336,8546.0,"Census Tract 379, Philadelphia County, PA",14000US42101037900
1484,2015,2015,0,Total,40685,6915.000000000001,"Census Tract 380, Philadelphia County, PA",14000US42101038000
1485,2015,2015,0,Total,26080,6614.0,"Census Tract 381, Philadelphia County, PA",14000US42101038100
1486,2015,2015,0,Total,27879,7779.999999999999,"Census Tract 382, Philadelphia County, PA",14000US42101038200
1487,2015,2015,0,Total,21500,8025.0,"Census Tract 383, Philadelphia County, PA",14000US42101038300
1488,2015,2015,0,Total,76750,13227.0,"Census Tract 384, Philadelphia County, PA",14000US42101038400
1489,2015,2015,0,Total,87361,15178.0,"Census Tract 385, Philadelphia County, PA",14000US42101038500
1490,2015,2015,0,Total,126607,19707.0,"Census Tract 386, Philadelphia County, PA",14000US42101038600
1491,2015,2015,0,Total,128482,13987.0,"Census Tract 387, Philadelphia County, PA",14000US42101038700
1492,2015,2015,0,Total,72696,9129.0,"Census Tract 388, Philadelphia County, PA",14000US42101038800
1493,2015,2015,0,Total,34522,5843.0,"Census Tract 389, Philadelphia County, PA",14000US42101038900
1494,2015,2015,0,Total,30098,7689.0,"Census Tract 390, Philadelphia County, PA",14000US42101039000
1495,2015,2015,0,Total,70268,17806.0,"Census Tract 9800, Philadelphia County, PA",14000US42101980000
1496,2015,2015,0,Total,84250,73332.0,"Census Tract 9801, Philadelphia County, PA",14000US42101980100
1497,2015,2015,0,Total,96667,10899.0,"Census Tract 9802, Philadelphia County, PA",14000US42101980200
1498,2014,2014,0,Total,90225,15953.000000000002,"Census Tract 1, Philadelphia County, PA",14000US42101000100
1499,2014,2014,0,Total,46375,25827.0,"Census Tract 2, Philadelphia County, PA",14000US42101000200
1500,2014,2014,0,Total,79968,17265.0,"Census Tract 3, Philadelphia County, PA",14000US42101000300
1501,2014,2014,0,Total,45949,16397.0,"Census Tract 4.01, Philadelphia County, PA",14000US42101000401
1502,2014,2014,0,Total,51559,7287.0,"Census Tract 4.02, Philadelphia County, PA",14000US42101000402
1503,2014,2014,0,Total,46563,20782.0,"Census Tract 5, Philadelphia County, PA",14000US42101000500
1504,2014,2014,0,Total,68056,22264.0,"Census Tract 6, Philadelphia County, PA",14000US42101000600
1505,2014,2014,0,Total,43108,14194.000000000002,"Census Tract 7, Philadelphia County, PA",14000US42101000700
1506,2014,2014,0,Total,81667,17459.0,"Census Tract 8.01, Philadelphia County, PA",14000US42101000801
1507,2014,2014,0,Total,56815,11954.0,"Census Tract 8.03, Philadelphia County, PA",14000US42101000803
1508,2014,2014,0,Total,97861,33463.0,"Census Tract 8.04, Philadelphia County, PA",14000US42101000804
1509,2014,2014,0,Total,35485,6650.0,"Census Tract 9.01, Philadelphia County, PA",14000US42101000901
1510,2014,2014,0,Total,42875,11700.0,"Census Tract 9.02, Philadelphia County, PA",14000US42101000902
1511,2014,2014,0,Total,90000,21095.0,"Census Tract 10.01, Philadelphia County, PA",14000US42101001001
1512,2014,2014,0,Total,103864,14990.0,"Census Tract 10.02, Philadelphia County, PA",14000US42101001002
1513,2014,2014,0,Total,66105,8178.999999999999,"Census Tract 11.01, Philadelphia County, PA",14000US42101001101
1514,2014,2014,0,Total,54821,8934.0,"Census Tract 11.02, Philadelphia County, PA",14000US42101001102
1515,2014,2014,0,Total,106125,8630.0,"Census Tract 12.01, Philadelphia County, PA",14000US42101001201
1516,2014,2014,0,Total,71291,5864.0,"Census Tract 12.02, Philadelphia County, PA",14000US42101001202
1517,2014,2014,0,Total,73472,18292.0,"Census Tract 13, Philadelphia County, PA",14000US42101001300
1518,2014,2014,0,Total,62475,8201.0,"Census Tract 14, Philadelphia County, PA",14000US42101001400
1519,2014,2014,0,Total,72237,14752.000000000002,"Census Tract 15, Philadelphia County, PA",14000US42101001500
1520,2014,2014,0,Total,65293,8029.000000000001,"Census Tract 16, Philadelphia County, PA",14000US42101001600
1521,2014,2014,0,Total,101528,14762.999999999998,"Census Tract 17, Philadelphia County, PA",14000US42101001700
1522,2014,2014,0,Total,75000,13501.000000000002,"Census Tract 18, Philadelphia County, PA",14000US42101001800
1523,2014,2014,0,Total,61250,9786.0,"Census Tract 19, Philadelphia County, PA",14000US42101001900
1524,2014,2014,0,Total,29688,7792.000000000001,"Census Tract 20, Philadelphia County, PA",14000US42101002000
1525,2014,2014,0,Total,43269,11867.0,"Census Tract 21, Philadelphia County, PA",14000US42101002100
1526,2014,2014,0,Total,33897,6421.0,"Census Tract 22, Philadelphia County, PA",14000US42101002200
1527,2014,2014,0,Total,46136,7286.000000000001,"Census Tract 23, Philadelphia County, PA",14000US42101002300
1528,2014,2014,0,Total,53917,14265.0,"Census Tract 24, Philadelphia County, PA",14000US42101002400
1529,2014,2014,0,Total,44306,10967.0,"Census Tract 25, Philadelphia County, PA",14000US42101002500
1530,2014,2014,0,Total,42350,12653.0,"Census Tract 27.01, Philadelphia County, PA",14000US42101002701
1531,2014,2014,0,Total,61366,5628.0,"Census Tract 27.02, Philadelphia County, PA",14000US42101002702
1532,2014,2014,0,Total,36518,9169.0,"Census Tract 28.01, Philadelphia County, PA",14000US42101002801
1533,2014,2014,0,Total,49635,11253.0,"Census Tract 28.02, Philadelphia County, PA",14000US42101002802
1534,2014,2014,0,Total,50813,7141.0,"Census Tract 29, Philadelphia County, PA",14000US42101002900
1535,2014,2014,0,Total,36987,5711.0,"Census Tract 30.01, Philadelphia County, PA",14000US42101003001
1536,2014,2014,0,Total,25517,4088.0000000000005,"Census Tract 30.02, Philadelphia County, PA",14000US42101003002
1537,2014,2014,0,Total,25588,6664.0,"Census Tract 31, Philadelphia County, PA",14000US42101003100
1538,2014,2014,0,Total,23675,7508.000000000001,"Census Tract 32, Philadelphia County, PA",14000US42101003200
1539,2014,2014,0,Total,27793,6809.0,"Census Tract 33, Philadelphia County, PA",14000US42101003300
1540,2014,2014,0,Total,18019,4422.0,"Census Tract 36, Philadelphia County, PA",14000US42101003600
1541,2014,2014,0,Total,35892,4487.0,"Census Tract 37.01, Philadelphia County, PA",14000US42101003701
1542,2014,2014,0,Total,36362,4372.0,"Census Tract 37.02, Philadelphia County, PA",14000US42101003702
1543,2014,2014,0,Total,52238,16492.0,"Census Tract 38, Philadelphia County, PA",14000US42101003800
1544,2014,2014,0,Total,37064,7245.0,"Census Tract 39.01, Philadelphia County, PA",14000US42101003901
1545,2014,2014,0,Total,59625,5108.0,"Census Tract 39.02, Philadelphia County, PA",14000US42101003902
1546,2014,2014,0,Total,46309,7863.0,"Census Tract 40.01, Philadelphia County, PA",14000US42101004001
1547,2014,2014,0,Total,44386,10135.0,"Census Tract 40.02, Philadelphia County, PA",14000US42101004002
1548,2014,2014,0,Total,26674,9891.0,"Census Tract 41.01, Philadelphia County, PA",14000US42101004101
1549,2014,2014,0,Total,32895,3722.9999999999995,"Census Tract 41.02, Philadelphia County, PA",14000US42101004102
1550,2014,2014,0,Total,45989,12313.0,"Census Tract 42.01, Philadelphia County, PA",14000US42101004201
1551,2014,2014,0,Total,43850,10716.0,"Census Tract 42.02, Philadelphia County, PA",14000US42101004202
1552,2014,2014,0,Total,49891,14087.0,"Census Tract 54, Philadelphia County, PA",14000US42101005400
1553,2014,2014,0,Total,46655,5923.0,"Census Tract 55, Philadelphia County, PA",14000US42101005500
1554,2014,2014,0,Total,24167,16123.999999999998,"Census Tract 56, Philadelphia County, PA",14000US42101005600
1555,2014,2014,0,Total,31751,7525.0,"Census Tract 60, Philadelphia County, PA",14000US42101006000
1556,2014,2014,0,Total,32074,7313.0,"Census Tract 61, Philadelphia County, PA",14000US42101006100
1557,2014,2014,0,Total,32972,7460.999999999999,"Census Tract 62, Philadelphia County, PA",14000US42101006200
1558,2014,2014,0,Total,24640,4170.0,"Census Tract 63, Philadelphia County, PA",14000US42101006300
1559,2014,2014,0,Total,34153,3481.0000000000005,"Census Tract 64, Philadelphia County, PA",14000US42101006400
